coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Jun 01 16:55:54 +0000 2021,,,,0,1399771701026643968,,,,pl,,,,112,1399738039308632071,PR24_pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stołeczna policja publikuje wizerunek mężczyzny, który okradł 90-letniego powstania warszawskiego Janusza Badurę. Stracił on 23 tys. złotych, kiedy chciał pomóc nieznajomemu, który poprosił go o pieniądze na paliwo.
https://t.co/74x9pS6cNA",https://twitter.com/D_a_n_ielMazury/status/1399771701026643968,Fri Jan 03 10:27:51 +0000 2020,1213044177551781888,false,"WSTAŃ,NIE SKUPIAJ SIĘ NA SWOICH SŁABOŚCIACH I WĄTPLIWOSCIACH. 
                ŻYJ WYPROSTOWANY.
04.04. 19??",97409,7113,6291,10,KRAINA 1001 JEZIOR,Daniel. #BabiesLivesMatter,D_a_n_ielMazury,75135,,,false
,Tue Jun 01 16:50:39 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27150281,rafal-trzaskowski-zbieral-podpisy-pod-projektem-ustawy-o-likwidacji.html",50,1399770378046689283,,,,pl,,false,,13,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","📍Sprawdzone"" informacje i ""szokujące"" paski TVP Info już dawno przestały być śmieszne, ta propaganda jest po prostu niebezpieczna - napisał w mediach społecznościowych prezydent Warszawy Rafał .⁦@trzaskowski_⁩  https://t.co/rLeF4zxncu",https://twitter.com/Nowa_Platforma/status/1399770378046689283,Wed Jul 22 15:49:30 +0000 2020,1285964362377822209,false,Profil nieoficjalny prowadzony przez sympatyków Koalicji Obywatelskiej ✌️,3014,1012,152,2,"Warszawa, Polska",Nowa_Platforma,Nowa_Platforma,27319,,,false
,Tue Jun 01 16:25:31 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27151846,policja-szuka-mezczyzny-ktory-okradl-92-letniego-powstanca.html",2,1399764054453927940,,,,pl,,false,,4,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niech złapią szybko tego k......a
https://t.co/6PF7oFa40X",https://twitter.com/ANikan9999/status/1399764054453927940,Fri Jun 08 06:53:20 +0000 2012,602613336,false,"🇵🇱🇱🇹 🇸🇪🇪🇺🌈#Trzaskowski2020

Förlåta är högsta hämnd

Warsaw- by birth
Vilnius- my love
Stockholm-  memories....",8236,3540,4616,3,Warszawa,Anna M ***** ***,ANikan9999,23758,,,false
,Tue Jun 01 16:19:28 +0000 2021,,,https://www.siepomaga.pl/eliza-ambroziak,0,1399762532953374723,,,,pl,,false,,15,1399731662066434057,AnetaW18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/YwyTUl6OXI
14 letnia Eliza jest uwięziona w swoim mieszkaniu .Mieszkając na 2 piętrze. Nigdy jeszcze nie zdarzyło jej sie""wyjść z domu"" kiedy chce.
Jedynie wtedy kiedy może,będąc uzależniona każdorazowo od  wsparcia osób trzecich.
#POMOC 
#DzieńDziecka
#Warszawa https://t.co/OjNnNgDYIN",https://twitter.com/Y00NDERLY/status/1399762532953374723,Sun Feb 05 11:53:38 +0000 2017,828209967140311040,false,22 ✧ any pronouns ✧ genshin player {eu ar59} ✧ ❄🌻 / ☂️🍁 ✧ fan account scara simp,134552,606,407,10,Poland,daga⁷ (15/180),Y00NDERLY,112269,,https://dagszone.carrd.co/,false
,Tue Jun 01 16:53:25 +0000 2021,,,,0,1399771073571344393,,,,pl,,,,2,1399756692695531523,KrystPawlowicz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Eric00001989 „Pranie szybkie i oszczędne daje tylko mydło „Jędrne” - reklama szarego mydła w czasach PRL,na murze wzdłuż torów kolejowych na odc.Włochy-Warszawa Zachodnia.
„Cukier krzepi,wódka lepiej”- Wańkowicz",https://twitter.com/Janowski_Pawel/status/1399771073571344393,Thu Dec 18 11:24:38 +0000 2014,2929415074,false,"Historyk, teolog, publicysta",54806,1313,2097,24,Lublin,Paweł Janowski🇵🇱🇵🇱🇵🇱,Janowski_Pawel,65992,,,false
,Tue Jun 01 16:37:47 +0000 2021,,,,0,1399767139192606723,,,,pl,,,,6,1399656079160709121,tvnwarszawa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aktywista miejski Jan Śpiewak przegrał proces o ochronę dóbr osobistych z Jackiem Wojciechowiczem, byłym wiceprezydentem Warszawy. 

https://t.co/P0j4uvcLuJ",https://twitter.com/dzieckorowerowe/status/1399767139192606723,Fri Jan 02 20:18:08 +0000 2015,2957228441,false,"Trzeźwo patrzę lecz coraz mniej dostrzegam. Rower to jest to. Lubię ludzi i ciągle się dziwię. Gorszy sort. 
RT nie zawsze = poparcie",168869,322,581,2,"Śląskie, Polska",Mun Siodło 🇵🇱🇺🇦🇪🇺,dzieckorowerowe,52202,,,false
,Tue Jun 01 16:23:36 +0000 2021,Warszawa,https://twitter.com/warszawabot/status/1399763570485698563/photo/1,https://www.openstreetmap.org/#map=17/52.2627/21.0795/,0,1399763570485698563,,,,pl,,false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">warszawabot</a>","Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2627, 21.0795 
Nie poznajesz? Zobacz na mapie. https://t.co/DPiCi2g2au https://t.co/w0gMdZ937U",https://twitter.com/warszawabot/status/1399763570485698563,Sun May 02 20:04:25 +0000 2021,1388947438447337480,false,"Twitter bot, który publikuje satelitarne zdjęcia i mapy losowo wybranych miejsc w #Warszawa. 
Mapa punktów: https://t.co/NmoISbgC00
Wykonał @dziennikarz",74,151,0,1,Warszawa,Warszawabot,warszawabot,3334,,,false
,Tue Jun 01 16:52:14 +0000 2021,,,,0,1399770777734483977,,,,pl,,,,112,1399738039308632071,PR24_pl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stołeczna policja publikuje wizerunek mężczyzny, który okradł 90-letniego powstania warszawskiego Janusza Badurę. Stracił on 23 tys. złotych, kiedy chciał pomóc nieznajomemu, który poprosił go o pieniądze na paliwo.
https://t.co/74x9pS6cNA",https://twitter.com/Skorpion2021/status/1399770777734483977,Mon May 03 16:07:07 +0000 2021,1389250110341648391,false,"„Jeżeli Bóg w życiu jest na pierwszym miejscu, wszystko znajdzie się na właściwym miejscu” - Św. Augustyn
⛔️DM",130498,3624,4965,0,,Robert,Skorpion2021,60870,,,false
,Tue Jun 01 16:27:16 +0000 2021,,,,0,1399764492557430785,,,,pl,,,,3,1399762747613749248,szpilka_artur,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jutro rezonans .. ale po usg podejrzenie zerwania wiązadła krzyżowego 🙄 jak nie urok to sraczka ... dziękuje @drnagraba @mdclinic_warszawa  za opiekę, zawsze można na Was liczyć https://t.co/pFELKjVJAq",https://twitter.com/ringpolska/status/1399764492557430785,Tue Mar 08 23:24:59 +0000 2011,262881418,false,"Oficjalny profil https://t.co/ga7HmCSgLQ - nr 1 o boksie w Polsce 🇵🇱🥊

* powiadomienia tylko od obserwowanych - reszta wyciszona.",618,10594,277,37,Warsaw,ringpolska,ringpolska,14552,,http://ringpolska.pl,false
,Tue Jun 01 16:30:25 +0000 2021,wieszwiecej,,https://www.tvp.info/54094325/warszawa-podpalono-kapliczke-i-drzewo-radni-zareagowali-sprawe-zbada-policja,0,1399765288195923972,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Podpalono kapliczkę w centrum miasta. Mogło dojść do tragedii https://t.co/IBvmJ6buaC #wieszwiecej,https://twitter.com/miroslawgrzesia/status/1399765288195923972,Fri Jun 15 23:54:59 +0000 2012,609616011,false,Bóg i Polska.,1306,126,100,1,"Wrocław, Polska",Miroslaw Grzesiak,miroslawgrzesia,5607,,,false
,Tue Jun 01 16:52:18 +0000 2021,AKTUALIZACJA,,https://tvn24.pl/tvnwarszawa/ulice/warszawa-powazkowska-zderzenie-dwoch-aut-przed-wiaduktem-s8-5110277,2,1399770793383505929,,,,pl,,false,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#AKTUALIZACJA | Na miejscu są dwie karetki pogotowia i policja oraz pomoc drogowa.

https://t.co/ym8h5AyPj7",https://twitter.com/tvnwarszawa/status/1399770793383505929,Tue May 12 19:02:00 +0000 2009,39568364,false,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,true
,Tue Jun 01 16:56:38 +0000 2021,,,https://share.legia.com/7gfS,0,1399771885160783873,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Paweł Wszołek odchodzi z Legii Warszawa https://t.co/ydInUP2DHV,https://twitter.com/mario76wawpl/status/1399771885160783873,Sun Oct 09 13:45:48 +0000 2011,387678558,false,,259075,1578,4905,39,war saw,Mariusz Pepłoński,mario76wawpl,320755,,,false
,Tue Jun 01 16:16:57 +0000 2021,,,,0,1399761897973559298,GrzegorzZadlo,1395356504694329351,947514246,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@GrzegorzZadlo @MetropoliaZTM Takie różnice mogą wynikać z wielu czynników. Bydgoski SIMS i mielecki R&amp;G to znane firmy na rynku z dużym doświadczeniem i renomom. Ta warszawska... dość nowy gracz powiedzmy. Współpracowali z MZA Warszawa, a to już coś. Zobaczymy jaki będzie wybór :)",https://twitter.com/AlojzOS/status/1399761897973559298,Tue Apr 27 22:37:59 +0000 2021,1387174183575117825,false,"Gōrny Ślōnsk, regionalizm, kolej i transport publiczny.",20122,326,483,1,,Alojz,AlojzOS,3984,,,false
,Tue Jun 01 16:58:00 +0000 2021,dzieci,,,0,1399772227156037633,,,,pl,,,,22,1399610269467394048,Warszawa_STAT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pomimo malejącej liczby urodzeń w Warszawie, liczba #dzieci wzrasta. Wszystko za sprawą migracji do atrakcyjnej dla rodzin z dziećmi stolicy. https://t.co/NaRixsWTpo
 
Z okazji #DzieńDziecka najmłodszym mieszkańcom #Warszawa i #Mazowsze życzymy samych radości i spełnienia marzeń! https://t.co/JoLh9B5cbe",https://twitter.com/tifosaL/status/1399772227156037633,Wed Jul 05 14:36:42 +0000 2017,882609185900331008,true,,255,28,638,0,,AAAA,tifosaL,1570,,,false
,Tue Jun 01 16:34:40 +0000 2021,,,,0,1399766358443925504,,,,pl,,,,3,1399762747613749248,szpilka_artur,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jutro rezonans .. ale po usg podejrzenie zerwania wiązadła krzyżowego 🙄 jak nie urok to sraczka ... dziękuje @drnagraba @mdclinic_warszawa  za opiekę, zawsze można na Was liczyć https://t.co/pFELKjVJAq",https://twitter.com/lph20/status/1399766358443925504,Fri Feb 17 11:39:07 +0000 2012,494906863,false,Lepszy sort. Prawica. RT nie zawsze oznacza poparcie.,26076,517,719,32,"Gdańsk, Pomorskie",Marcin W,lph20,90491,,,false
,Tue Jun 01 17:01:26 +0000 2021,DzieńDziecka,,,0,1399773091350392836,,,,pl,,,,7,1399773031824826373,dobrogowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jako @mlodalewica_ postulujemy rozwój sieci żłobków. 

W dzisiejszy #DzieńDziecka pytam ratusz @warszawa o sytuację najmłodszych w stolicy. Żłobki to zapewnienie opieki dzieciom, ale także szybki powrót kobiet do aktywności zawodowej. https://t.co/5leunJrceB",https://twitter.com/mlodalewica_/status/1399773091350392836,Fri Jan 11 15:47:39 +0000 2019,1083752303411240960,false,"Jesteśmy młodzieżówką @__lewica, działającą na rzecz postępowej, sprawiedliwej społecznie i zielonej Polski dla wszystkich! ✊🇵🇱",28716,27780,979,107,Polska,Młoda Lewica,mlodalewica_,22653,,https://forms.office.com/r/b8JvKppJay,false
,Tue Jun 01 16:19:21 +0000 2021,,,"http://m.in https://wydarzenia.interia.pl/polska/news-warszawa-policja-publikuje-wizerunek-mezczyzny-ktory-okradl-,nId,5270029",0,1399762503635251204,,,,pl,,false,,15,1399723760287166467,Int_Wydarzenia,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Powstaniec stracił pieniądze odłożone https://t.co/V8xUzplBxK. na operację zaćmy.
https://t.co/wncAv3E1is",https://twitter.com/Vita80507791/status/1399762503635251204,Wed Apr 03 13:44:06 +0000 2019,1113437018439266306,false,,228645,4210,4854,9,,Vita,Vita80507791,194799,,,false
,Tue Jun 01 16:38:35 +0000 2021,,,,0,1399767343446822913,,,,pl,,,,51,1399756253312729089,PaulinaPLove,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rafał jest Warszawie tak samo potrzebny jak i Pałac Kultury.

Oprócz wysokości, Warszawa nie ma z nich żadnego pożytku.
🤷‍♀️",https://twitter.com/janusz_pawlik/status/1399767343446822913,Sun Nov 15 12:28:32 +0000 2015,4193912920,false,Polak 🇵🇱 10.04.2010 #Smoleńsk,306627,3284,3284,2,Polska  ,Janusz Pawlik🇵🇱,janusz_pawlik,63826,,,false
,Tue Jun 01 17:26:03 +0000 2021,,,,1,1399779286341632010,_miy00n,1399778416912699398,1243545340747407400,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@oowengi jak kupujesz wczesniej bilety to sa chyba taniej nie wiem jak teraz przez pandemie ale wczesniej mi sie udawalo katowice - warszawa od 35zl bilet miec a jak kiedys zapomnialam i kupowalam bilet dzien przed to 70zl cos tam placilam,,,,,,,,,,,",https://twitter.com/kosiaralalalala/status/1399779286341632010,Wed Feb 20 09:21:12 +0000 2019,1098150566717521920,false,kaeya kurwa kocham cie slyszysz || domis my beloved || im in my dinozaury era ||she\he,83742,155,171,15,istp chyba 9w1,🪻milf,kosiaralalalala,62754,,https://open.spotify.com/track/5mPFAa7jmSoF2Gvv7U4xxo?si=pAX5uE2jQAGi7xmOjK5aqw,false
,Tue Jun 01 17:35:12 +0000 2021,dzieci,,,0,1399781588846657540,,,,pl,,,,22,1399610269467394048,Warszawa_STAT,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pomimo malejącej liczby urodzeń w Warszawie, liczba #dzieci wzrasta. Wszystko za sprawą migracji do atrakcyjnej dla rodzin z dziećmi stolicy. https://t.co/NaRixsWTpo
 
Z okazji #DzieńDziecka najmłodszym mieszkańcom #Warszawa i #Mazowsze życzymy samych radości i spełnienia marzeń! https://t.co/JoLh9B5cbe",https://twitter.com/KasiaMikolajcz/status/1399781588846657540,Sat Oct 07 14:28:28 +0000 2017,916671571158339584,false,,1184,3,5,0,,Kasia Mikołajczyk,KasiaMikolajcz,1144,,,false
,Tue Jun 01 17:15:52 +0000 2021,,,https://www.cpk.pl/pl/inwestycja/kolej,0,1399776726784352263,Ela09223293,1399671084878897153,1053310336227516400,pl,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Ela09223293 @mhorala Docelowy czas dojazdu do Gdańska, to 1h45min, po realizacji nowej linii dużych prędkości Warszawa - CPK - Płock - Gdańsk. Zapraszamy na: https://t.co/KYc4CQp8Cd",https://twitter.com/CPK_PL/status/1399776726784352263,Wed Sep 12 06:57:57 +0000 2018,1039770069419606016,false,✈️🚆 #CPK to nowe lotnisko dla 🇵🇱 Polski i 🌍 Europy Środkowo-Wschodniej 🚄 #KolejNaPolske to ok. 2.000 km nowych 🛤️ łączących 120 miast 🇵🇱 z CPK,2320,11297,275,52,,Centralny Port Komunikacyjny,CPK_PL,9422,,http://www.cpk.pl,false
,Tue Jun 01 17:31:07 +0000 2021,,https://twitter.com/OSocialis/status/1399780562676731911/photo/1,,126,1399780562676731911,,,,pl,,false,,9,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa u progu lat 90. była zupełnie innym miastem niż obecnie. Nie wszyscy zdają sobie sprawę ze skoku cywilizacyjnego, jaki się tam dokonał. I nic nie zapowiada, aby ten intensywny rozwój miał się zatrzymać. Na obu zdjęciach widok na ul. Emilii Plater z Pałacu Kultury. https://t.co/HbVX99ZUXL",https://twitter.com/OSocialis/status/1399780562676731911,Thu Jul 02 14:25:03 +0000 2020,1278696113411948546,false,Liberalny konserwatysta. Przeciwnik socjaldemokratycznej polityki gospodarczej oraz kulturowej lewicy. Entuzjasta tradycyjnej architektury.,12496,3861,626,29,"Kraków, Polska",Ordo Socialis 🇵🇱,OSocialis,10841,,,false
,Tue Jun 01 17:38:08 +0000 2021,,,,0,1399782328721944576,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@PetrusKefas2 @mlodalewica_ @warszawa @wiosnawarszawa @RazemwWarszawie @Lewica_Mazowsze @Lewica_News @LewicowyHub @KOD_VIDEO @MarekSzolc @agatadiduszko @RobertBiedron Tak się składa, że dzisiaj nie zjadłem ani grama mięsa i bardzo dobrze się z tym czuję!",https://twitter.com/dobrogowski_/status/1399782328721944576,Mon Dec 16 16:00:13 +0000 2019,1206604914266378243,false,Student | Rada Krajowa/Wiceprzew. partii w Warszawie |Nowa @__Lewica | @mlodalewica_ | Jeszcze będzie przepięknie✊🏻🇵🇱 🏳️‍🌈🇪🇺,55402,7831,293,122,Warszawa,Dawid Dobrogowski,dobrogowski_,14671,,https://www.facebook.com/ddobrogowski,false
,Tue Jun 01 17:16:41 +0000 2021,,,,19,1399776928974860288,katarynaaa,1399776048884113409,40050954,pl,,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@katarynaaa Warszawa nie wie co to wstyd.
Nie ma tematu.",https://twitter.com/MarzenaPaczuska/status/1399776928974860288,Tue Sep 18 21:22:09 +0000 2012,831902544,false,,108031,31543,1622,108,,Marzena Paczuska,MarzenaPaczuska,60648,,,false
,Tue Jun 01 17:20:39 +0000 2021,,,,0,1399777930138488834,,,,pl,,,,112,1399738039308632071,PR24_pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stołeczna policja publikuje wizerunek mężczyzny, który okradł 90-letniego powstania warszawskiego Janusza Badurę. Stracił on 23 tys. złotych, kiedy chciał pomóc nieznajomemu, który poprosił go o pieniądze na paliwo.
https://t.co/74x9pS6cNA",https://twitter.com/MagdalenaLewa11/status/1399777930138488834,Tue Jul 25 09:03:03 +0000 2017,889772976547221504,false,"Jest tylko jeden Bóg: Pierwotne źródło światła i miłości. Christos był darem źródła. 
Reszta to proch i pył.",339667,1648,1216,9,Polska,MagdaLen ✝️🇵🇱,MagdalenaLewa11,117111,,,false
,Tue Jun 01 17:15:16 +0000 2021,,,,0,1399776572551450624,,,,pl,,,,84,1399640757523386368,KapenGenezyp,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jasio, który nie panuje nad swoją jadaczką, znowu przegrał proces. 
Młody jest. Ciekawe ile się tego nazbiera przez kolejne lata? 
https://t.co/cc0AQFHY1z",https://twitter.com/Krzysiek_K/status/1399776572551450624,Wed Oct 07 06:38:52 +0000 2009,80512323,false,"The less you know, the more you believe",283914,1498,4869,34,the darkest timeline,Krzysiek ⚡,Krzysiek_K,221707,,,false
,Tue Jun 01 17:35:15 +0000 2021,,,,1,1399781604017553412,PrzemWenerski,1399781345723826178,2367807311,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PrzemWenerski Nie. Z życia... Warszawa. Sady Żoliborskie...,https://twitter.com/khoyrack/status/1399781604017553412,Tue Jul 17 09:11:42 +0000 2012,700711974,false,Zasadniczo pobieżnie...,52944,3055,2632,6,"Warszawa, Polska",JWojtekO 🇵🇱,khoyrack,97707,,http://www.wiadomosci.tvp.pl,false
,Tue Jun 01 17:54:20 +0000 2021,,,,0,1399786406902382603,GDDKiA_Warszawa,1399650027367243776,1005924828845658100,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@GDDKiA_Warszawa Fajnie. A jeździć będzie można w końcu?,https://twitter.com/Kris28993818/status/1399786406902382603,Sun Jul 21 10:50:02 +0000 2019,1152893488049971201,false,,402,15,62,4,,Daldon Stuk,Kris28993818,6696,,,false
,Tue Jun 01 17:52:51 +0000 2021,Warszawa,,,0,1399786030321053698,,,,pl,,,,14,1399733597129617408,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Premier @MorawieckiM w #Warszawa: Dziękuje Panu Prezydentowi i wszystkim tym, którzy przyczynili się do zmiany ustawowej, która umożliwia szersze zaangażowanie się w sprawy społeczne młodzieży.",https://twitter.com/PTarnogorski/status/1399786030321053698,Tue Apr 06 19:22:41 +0000 2021,1379514860686487552,false,"Patriota i społecznik,
Wiceprzewodniczący Rady Programowej
@ISchumana 🇵🇱🇪🇺",6812,555,831,2,,Piotr Tarnogórski,PTarnogorski,2509,,,false
,Tue Jun 01 17:23:02 +0000 2021,,,,0,1399778530284744705,,,,pl,,,,112,1399738039308632071,PR24_pl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stołeczna policja publikuje wizerunek mężczyzny, który okradł 90-letniego powstania warszawskiego Janusza Badurę. Stracił on 23 tys. złotych, kiedy chciał pomóc nieznajomemu, który poprosił go o pieniądze na paliwo.
https://t.co/74x9pS6cNA",https://twitter.com/KrzysztofKando1/status/1399778530284744705,Sun Apr 07 08:03:46 +0000 2019,1114800920360042497,false,"Mąż, ojciec, patriota 🇵🇱, Hanys. #MuremZaPolskimMundurem 💪💪💪🇵🇱",180577,1824,1769,15,,Krzysztof 🇵🇱.,KrzysztofKando1,103603,,,false
